dirname,filename,filename_abb,state_id,state_name,district_id,district_name
~/iec/pc01/district_handbooks/taha_2025_09_19,Village & Townwise Primary Census Abstract- Sirsa-Part XII A & B- Series-7-Haryana.pdf,SIR,6,haryana,11,sirsa
~/iec/pc01/district_handbooks/taha_2025_09_19,Village and Towwise Primary Census Abstract Hisar Part XII-A & B Series-7 Haryana.pdf,HIS,6,haryana,12,hisar
~/iec/pc01/district_handbooks/taha_2025_09_19,Village and Townwise Primary Census Abstract Bhiwani Part XII-A & B Series-7 Haryana.pdf,BHI,6,haryana,13,bhiwani
~/iec/pc01/district_handbooks/taha_2025_09_19,village and Townwise Primary Census Abstract Rohtak Part XII A & B Series-7 Haryana.pdf,ROH,6,haryana,14,rohtak
~/iec/pc01/district_handbooks/taha_2025_09_19,Village & Townwise Primary Census Abstract Jhajjar-Part XII-A & B-Series-7-Haryana.pdf,JHA,6,haryana,15,jhajjar
~/iec/pc01/district_handbooks/taha_2025_09_19,Village and Towwise Primary Census Abstract Mahendragarh Part XII-A & B Series-7 Haryana.pdf,MAH,6,haryana,16,mahendragarh
~/iec/pc01/district_handbooks/taha_2025_09_19,Village & Townwise Primary Census Abstract- Rewari- Part XII A & B- Series-7- Haryana.pdf,REW,6,haryana,17,rewari
~/iec/pc01/district_handbooks/taha_2025_09_19,Village & Townwise Primary Census Abstract- Gurgaon- Part XII- A & B- Series-7- Haryana.pdf,GUR,6,haryana,18,gurgaon
~/iec/pc01/district_handbooks/taha_2025_09_19,Village & Townwise Primary Census Abstract- Faridabad -Part XII- A & B-Series-7- Haryana.pdf,FARID,6,haryana,19,faridabad
~/iec/pc01/district_handbooks/taha_2025_09_19,Village & Townwise Primary Census Abstract- Panchkula- Part XII- A & B-Series-7- Haryana.pdf,PANCH,6,haryana,1,panchkula
~/iec/pc01/district_handbooks/taha_2025_09_19,Kurukshetra_2001.pdf,KUR,6,haryana,4,kurukshetra
~iec/pc01/district_handbooks/taha_2025_09_19,kaithal_EB.pdf,KAI_EB,6,haryana,5,kaithal
~iec/pc01/district_handbooks/taha_2025_09_19,almora_EB.xls,ALMORA_EB,5,uttarakhand,9,almora
~iec/pc01/district_handbooks/taha_2025_09_19,chamoli_EB.xls,CHA_EB,5,uttarakhand,2,chamoli
~iec/pc01/district_handbooks/taha_2025_09_19,dehradun_EB.xls,DEH_EB,5,uttarakhand,5,dehradun
~iec/pc01/district_handbooks/taha_2025_09_19,Pithoragarh_EB.xls,PIT_EB,5,uttarakhand,7,pithoragarh
~iec/pc01/district_handbooks/taha_2025_09_19,Champawat_EB.xls,CHAM_EB,5,uttarakhand,10,champawat
~iec/pc01/district_handbooks/taha_2025_09_19,Nainital_EB.xls,NAI_EB,5,uttarakhand,11,nainital
~iec/pc01/district_handbooks/taha_2025_09_19,gurdaspur_EB.xls,GUR_EB,3,punjab,1,gurdaspur
~iec/pc01/district_handbooks/taha_2025_09_19,solan_EB.xls,SOL_EB,2,himachal pradesh,9,solan


